ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000268,11453,CREG,E321M,RCW 42 EG,Dometic,0290728,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000230,11455,CREG,E321M,RCW 42 EG,Dometic,9460287,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000288,11456,CREG,E321M,RCW 42 EG,Dometic,0150227,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000274,11457,CREG,E321M,RCW 42 EG,Dometic,8410110,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000141,11459,CREG,E321M,RCW 42 EG,Dometic,7480470,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000255,11463,CREG,E321M,RCW 42 EG,Dometic,1380796,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000110,11464,CREG,E321M,RCW 42 EG,Dometic,1460269,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000324,11466,CREG,E321M,RCW 42 EG,Dometic,7480044,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000226,11469,CREG,E321M,RCW 42 EG,Dometic,0270519,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000293,11470,ILR,E364M,VC 139 F,LEC RefrigerationPLC,5XF033200505,E,R134a,1,,,,262,107.5,,,,0,0,2009,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000358,11472,CREG,E321M,RCW 42 EG,Dometic,1380801,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000126,11473,CREG,E321M,RCW 42 EG,Dometic,7140132,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000290,11474,CREG,E388M,RCW 50 EG,Dometic,7420188,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000291,11474,CFAC,E397M,MF 214,Vestfrost,74820093,E,R134a,1,,,,0,0,,,,213,192,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000356,11476,CREG,E321M,RCW 42 EG,Dometic,1380792,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000063,11477,CREG,E321M,RCW 42 EG,Dometic,1380779,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000115,11478,CREG,E321M,RCW 42 EG,Dometic,4271013,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000123,11480,CREG,E321M,RCW 42 EG,Dometic,9205121,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000124,11480,ILR,E324M,TCW 1152,Dometic,13110021,E,R134a,1,,,,250,169,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000039,11481,CREG,E321M,RCW 42 EG,Dometic,1380794,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000289,11483,CREG,E321M,RCW 42 EG,Dometic,8370522,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000286,11484,CREG,E321M,RCW 42 EG,Dometic,8370479,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000287,11484,SPR,E337M,VR50F,BP Solar,,S,R134a,1,,,,44,17.5,,,,5,0,2000,,3,2,,,,0,,,1,,,,,,,,,,,,,
R-000086,11485,CREG,E321M,RCW 42 EG,Dometic,8350532,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000260,11488,CREG,E321M,RCW 42 EG,Dometic,2130853,EG,NH3,1,,,,40,10.5,,,,1.6,0,1995,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000237,11489,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000238,11489,CREG,E321M,RCW 42 EG,Dometic,7480410,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000062,11491,CREG,E321M,RCW 42 EG,Dometic,8390034,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000084,11492,CREG,E321M,RCW 42 EG,Dometic,0290715,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000326,11495,CREG,E321M,RCW 42 EG,Dometic,9460284,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000076,11496,CREG,E388M,RCW 50 EG,Dometic,6430037,EG,NH3,1,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000304,11497,CREG,E321M,RCW 42 EG,Dometic,0250728,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000040,11498,CREG,E321M,RCW 42 EG,Dometic,0150232,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000267,11499,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000240,11508,CREG,E321M,RCW 42 EG,Dometic,0151208,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000083,11512,CREG,E388M,RCW 50 EG,Dometic,,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000043,11517,CREG,E321M,RCW 42 EG,Dometic,7250336,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000133,11520,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,909KR00013,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000322,11525,CREG,E321M,RCW 42 EG,Dometic,7080203,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000339,11526,CREG,E321M,RCW 42 EG,Dometic,1380786,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000120,11527,CREG,E321M,RCW 42 EG,Dometic,7140149,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000281,11528,CREK,E322M,RCW 42 EK,Dometic,4041003,EK,NH3,1,,,,40,18.2,,,,1.2,0,1994,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000114,11531,CREG,E388M,RCW 50 EG,Dometic,8150615,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000283,11532,CREG,E321M,RCW 42 EG,Dometic,7070216,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000106,11533,UREG,E384M,V 170 GE,Sibir,00191,EG,NH3,1,,,,170,55,,,,47,36,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000251,11534,CREG,E321M,RCW 42 EG,Dometic,7070241,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000361,11536,CREG,E321M,RCW 42 EG,Dometic,1380771,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000336,11537,CREG,E321M,RCW 42 EG,Dometic,9460277,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000143,11538,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000252,11541,CREG,E321M,RCW 42 EG,Dometic,0280810,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000119,11542,CREG,E321M,RCW 42 EG,Dometic,0260746,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000355,11543,CREG,E321M,RCW 42 EG,Dometic,0150199,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000348,11544,CREG,E321M,RCW 42 EG,Dometic,9500183,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000127,11545,CREG,E321M,RCW 42 EG,Dometic,7140134,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000105,11548,CREG,E388M,RCW 50 EG,Dometic,8370624,EG,NH3,1,,,,70,24,,,,0,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000237,11549,CREG,E321M,RCW 42 EG,Dometic,8340593,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000232,11552,CREG,E321M,RCW 42 EG,Dometic,8340677,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000233,11553,CREG,E321M,RCW 42 EG,Dometic,0290711,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000224,11555,CREG,E321M,RCW 42 EG,Dometic,1380780,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000260,11556,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000353,11558,CREG,E321M,RCW 42 EG,Dometic,7140137,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000235,11559,CREG,E321M,RCW 42 EG,Dometic,1380784,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000078,11560,CREG,E321M,RCW 42 EG,Dometic,1380809,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000248,11561,CREG,E321M,RCW 42 EG,Dometic,0250687,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000236,11562,CREG,E321M,RCW 42 EG,Dometic,1380804,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000237,11562,SPR,E377M,RFVB-134a,Sun Frost,81236,S,R134a,1,,,,56.8,38.7,,,,32.5,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000244,11563,CREG,E321M,RCW 42 EG,Dometic,8390474,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000072,11565,CREG,E321M,RCW 42 EG,Dometic,7070192,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000073,11565,SPR,E337M,VR50F,BP Solar,0,S,R134a,1,,,,44,17.5,,,,5,0,2007,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000242,11567,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,212818,E,Unknown,1,,,,103,30,,,,0,0,2004,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000235,11570,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,304K405363,E,Unknown,1,,,,68.7,24,,,,7.75,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000262,11571,CREG,E321M,RCW 42 EG,Dometic,1380764,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000254,11572,CREG,E321M,RCW 42 EG,Dometic,8360326,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000236,11573,CREG,E321M,RCW 42 EG,Dometic,7070194,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,2,,,,0,,,3,,,,,,,,,,,,,
R-000054,11577,CREG,E321M,RCW 42 EG,Dometic,1380799,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000254,11578,CREG,E321M,RCW 42 EG,Dometic,7140181,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000091,11579,CREG,E321M,RCW 42 EG,Dometic,0150196,EG,NH3,1,,,,40,10.5,,,,1.6,0,2011,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000038,11601,CREG,E321M,RCW 42 EG,Dometic,9500168,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000233,11603,CREG,E321M,RCW 42 EG,Dometic,8410122,EG,NH3,1,,,,40,10.5,,,,1.6,0,1985,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000238,11607,CREG,E321M,RCW 42 EG,Dometic,1380768,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000231,11610,CREG,E321M,RCW 42 EG,Dometic,7070226,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000154,11613,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000148,11616,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000270,11618,CREG,E321M,RCW 42 EG,Dometic,1384574,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000446,11620,CREG,E321M,RCW 42 EG,Dometic,7070230,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000266,11625,CREG,E321M,RCW 42 EG,Dometic,1380789,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000077,11626,CREG,E321M,RCW 42 EG,Dometic,8360405,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000113,11627,CREG,E321M,RCW 42 EG,Dometic,8350480,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000319,11629,SPR,E3106M,PS65,Bright Light Solar,122,S,R134a,1,,,,66,37.5,,,,24,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000320,11629,CREG,E321M,RCW 42 EG,Dometic,7140139,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,,,,,,,,,,,,,,
R-000323,11630,CREG,E321M,RCW 42 EG,Dometic,7140151,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000259,11904,CREG,E321M,RCW 42 EG,Dometic,0150235,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000273,11906,CREG,E321M,RCW 42 EG,Dometic,8410082,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000087,11907,CREG,E321M,RCW 42 EG,Dometic,07480448,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000088,11907,CREG,E321M,RCW 42 EG,Dometic,8360323,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000235,11908,CREG,E321M,RCW 42 EG,Dometic,8350540,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000236,11908,CFAC,E398M,MF 314,Vestfrost,20084425657,E,R134a,1,,,,0,0,,,,323,264,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000297,11912,CREG,E321M,RCW 42 EG,Dometic,7480046,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000265,11913,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,TR07YEA2230160,E,Unknown,1,,,,68.7,24,,,,7.75,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000055,11915,CREG,E321M,RCW 42 EG,Dometic,7070244,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000211,11917,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000210,11918,CREG,E321M,RCW 42 EG,Dometic,0280794,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000168,11921,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,8303490010,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000183,11922,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,1E87540223,E,Unknown,1,,,,103,30,,,,0,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000491,11923,CREG,E321M,RCW 42 EG,Dometic,8360409,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000209,11924,CREG,E321M,RCW 42 EG,Dometic,0280778,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000136,11928,CFAC,E399M,FCW 300,Dometic,296053021,E,R134a,1,,,,0,0,,,,300,264,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000196,11932,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,811INGQ00079,E,Unknown,1,,,,103,30,,,,0,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000208,11933,SPR,E377M,RFVB-134a,Sun Frost,,S,R134a,1,,,,56.8,38.7,,,,32.5,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000351,11934,CREG,E321M,RCW 42 EG,Dometic,7480398,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000169,11935,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,209KR00037,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000178,11936,CREG,E321M,RCW 42 EG,Dometic,7370194,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000171,11937,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,508130104,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000208,11939,IFAC,E003004,TFW 800,Dometic,,E,R134A,1,,,,0,0,,,,247,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000100,11941,CREG,E321M,RCW 42 EG,Dometic,6380107,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000047,11942,CREG,E321M,RCW 42 EG,Dometic,0,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000203,11945,CREG,E321M,RCW 42 EG,Dometic,7350279,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000251,11947,CREG,E321M,RCW 42 EG,Dometic,8270968,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000252,11947,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000243,11950,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1997,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000244,11950,SPR,E337M,VR50F,BP Solar,,S,R134a,1,,,,44,17.5,,,,5,0,1997,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000202,11951,CREG,E321M,RCW 42 EG,Dometic,7070205,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000162,11952,SPR,E392M,Model 120-30,Norcoast,,S,R134a,1,,,,120,63,,,,30,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000171,11953,CREG,E321M,RCW 42 EG,Dometic,0290691,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000172,11953,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000507,11954,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000088,11957,CREG,E321M,RCW 42 EG,Dometic,7080239,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000089,11957,CREG,E321M,RCW 42 EG,Dometic,4032648,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000090,11957,SPR,E331M,RCW 42 DC,Dometic,9912304,S,R134a,1,,,,27,14,,,,0,0,2006,,1,3,,,,0,,,1,,,,,,,,,,,,,
R-000204,11960,CREG,E321M,RCW 42 EG,Dometic,8340635,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000367,11961,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000494,11963,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000212,11966,IFAC,E003004,TFW 800,Dometic,,E,R134A,1,,,,0,0,,,,247,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000132,12336,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000083,12337,CREG,E321M,RCW 42 EG,Dometic,8370488,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000044,12339,CREG,E321M,RCW 42 EG,Dometic,0,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000695,12340,CREG,E321M,RCW 42 EG,Dometic,0080499,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000293,12341,CREG,E321M,RCW 42 EG,Dometic,8410040,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000154,12342,CREG,E321M,RCW 42 EG,Dometic,0260775,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000094,12343,SPR,E3103M,VC-65 F,Dulas,650972001,S,R134a,1,,,,68,37.5,,,,25,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000636,12344,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000167,12345,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000648,12346,CREG,E321M,RCW 42 EG,Dometic,7080217,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000092,12347,CREG,E321M,RCW 42 EG,Dometic,9140502,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000147,12349,CREG,E321M,RCW 42 EG,Dometic,8370500,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000407,12351,CREG,E321M,RCW 42 EG,Dometic,7350312,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000074,12352,CREG,E321M,RCW 42 EG,Dometic,81200077,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000250,12353,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000148,12354,CREG,E388M,RCW 50 EG,Dometic,8370619,EG,NH3,1,,,,70,24,,,,0,0,2010,,3,2,,,,0,,,2,,,,,,,,,,,,,
R-000148,12355,SPR,E383,TBP VR 50,TATA BP Solar,,S,R134a,1,,,,40,18,,,,5,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
